"","logFC","AveExpr","t","P.Value","adj.P.Val","Gene"
"202952_s_at",0.023981911761644,4.61742818226267,0,1,1,"202952_s_at"
"202966_at",0.0138531343769976,4.09071669878956,0,1,1,"202966_at"
"202987_at",0.102071386549554,4.21019452950232,0,1,1,"202987_at"
"202989_at",0.0562360459168181,3.52132495240283,0,1,1,"202989_at"
"203007_x_at",-0.0102409826710783,4.64502179099878,0,1,1,"203007_x_at"
"203015_s_at",-0.0152189321061931,5.23473752118436,0,1,1,"203015_s_at"
"203021_at",-0.0156677313309252,5.82912055747583,0,1,1,"203021_at"
"203023_at",-0.0513867981467433,4.91863139857699,0,1,1,"203023_at"
"203051_at",0.113590050202481,6.52863874266355,0,1,1,"203051_at"
"203170_at",0.0239185052222393,4.26468811979538,0,1,1,"203170_at"
"203197_s_at",0.0245994134634877,8.27480450986279,0,1,1,"203197_s_at"
"203213_at",0.0798679776016207,3.67285168293715,0,1,1,"203213_at"
"203220_s_at",0.0458869391806642,7.44833857500875,0,1,1,"203220_s_at"
"203229_s_at",0.00717481638396933,8.07756680986004,0,1,1,"203229_s_at"
"203237_s_at",-0.0123286668423495,7.22477286555127,0,1,1,"203237_s_at"
"203283_s_at",0.00977330370785534,5.09386080046044,0,1,1,"203283_s_at"
"203308_x_at",0.052450541103215,7.77274240297918,0,1,1,"203308_x_at"
"203325_s_at",0.022363934643689,5.45579982805719,0,1,1,"203325_s_at"
"203342_at",-0.0100822738431834,7.81053511926203,0,1,1,"203342_at"
"203347_s_at",0.0227798008123052,3.66269605925225,0,1,1,"203347_s_at"
"203353_s_at",-0.0608310036509625,8.48159912699536,0,1,1,"203353_s_at"
"203358_s_at",-0.000374507261917678,3.78536135200005,0,1,1,"203358_s_at"
"203360_s_at",0.0299992185357381,4.09069436311739,0,1,1,"203360_s_at"
"203363_s_at",0.034247823012179,7.97258538508025,0,1,1,"203363_s_at"
"203369_x_at",0.0731656196929888,5.05198061244863,0,1,1,"203369_x_at"
"203372_s_at",-0.0253205383067954,4.40112764176472,0,1,1,"203372_s_at"
"203383_s_at",0.0685854652551736,7.05200718365604,0,1,1,"203383_s_at"
"203399_x_at",0.0950018276646944,3.94095249825572,0,1,1,"203399_x_at"
"203417_at",0.0393982968972111,5.52744213202403,0,1,1,"203417_at"
"203436_at",-0.08624383620832,7.31678960065764,0,1,1,"203436_at"
"203477_at",0.050122060880855,3.85155150294714,0,1,1,"203477_at"
"203491_s_at",0.0019499520487134,3.53771216155402,0,1,1,"203491_s_at"
"203559_s_at",0.0211521848681553,5.04550208619547,0,1,1,"203559_s_at"
"203563_at",-0.0810792828940441,3.50282872781397,0,1,1,"203563_at"
"203578_s_at",0.0633833336836878,4.09153551915941,0,1,1,"203578_s_at"
"203579_s_at",-0.105974457150188,5.00850062704315,0,1,1,"203579_s_at"
"203589_s_at",-0.0490812249265522,5.65186256589397,0,1,1,"203589_s_at"
"203634_s_at",0.0118517281988639,3.95170646728573,0,1,1,"203634_s_at"
"203635_at",-0.0072563082886683,5.80068941064046,0,1,1,"203635_at"
"203648_at",-0.0254268367751145,8.14584431186628,0,1,1,"203648_at"
"203650_at",0.0144242050031078,3.76166838551007,0,1,1,"203650_at"
"203677_s_at",0.0639674184249879,6.48328036102781,0,1,1,"203677_s_at"
"203681_at",0.0183851222945828,5.07414299437987,0,1,1,"203681_at"
"203684_s_at",0.0299731184595169,5.60180289267929,0,1,1,"203684_s_at"
"203696_s_at",-0.00839280921138741,4.97447606205829,0,1,1,"203696_s_at"
"203698_s_at",-0.00922536941484164,3.92550003634501,0,1,1,"203698_s_at"
"203707_at",0.00186395767272618,7.04933787639449,0,1,1,"203707_at"
"203715_at",-0.0503176764581008,4.62315200808123,0,1,1,"203715_at"
"203717_at",0.0317939495250021,4.1970286729996,0,1,1,"203717_at"
"203727_at",-0.00989695880568764,7.18393522343798,0,1,1,"203727_at"
"203730_s_at",-0.0103017470934983,4.16438138033313,0,1,1,"203730_s_at"
"203736_s_at",-0.0301110450002797,4.0352408833164,0,1,1,"203736_s_at"
"203755_at",0.0223541817689297,4.30490899434134,0,1,1,"203755_at"
"203764_at",0.0324790518533296,3.72807492720793,0,1,1,"203764_at"
"203771_s_at",0.0137329114201759,4.04530497124671,0,1,1,"203771_s_at"
"203803_at",-0.0120473917105675,3.98475701530163,0,1,1,"203803_at"
"203819_s_at",0.00764352322221473,3.86666003847373,0,1,1,"203819_s_at"
"203820_s_at",-0.0291305234613985,3.64997078287275,0,1,1,"203820_s_at"
"203830_at",-0.00946622120903484,3.68039905570248,0,1,1,"203830_at"
"203838_s_at",0.00254126895161111,5.89903664349355,0,1,1,"203838_s_at"
"203844_at",0.0453751300515797,3.68989453288642,0,1,1,"203844_at"
"203850_s_at",0.0271146008130687,3.89810255353843,0,1,1,"203850_s_at"
"203867_s_at",-0.00763670274327932,5.68107087520786,0,1,1,"203867_s_at"
"203872_at",-0.0492324109617925,4.61968553546815,0,1,1,"203872_at"
"203896_s_at",0.0308670963150757,3.81796879923354,0,1,1,"203896_s_at"
"203913_s_at",0.0269758499528376,3.53389256717698,0,1,1,"203913_s_at"
"203928_x_at",0.0166435608984816,7.83603407375083,0,1,1,"203928_x_at"
"203953_s_at",0.00578107297019148,4.02152213521103,0,1,1,"203953_s_at"
"203968_s_at",-0.033101089339735,4.27117624820631,0,1,1,"203968_s_at"
"203971_at",-0.0647778676618849,4.1740921047908,0,1,1,"203971_at"
"203980_at",0.0218759328836713,4.61232209639009,0,1,1,"203980_at"
"203989_x_at",0.109149686035923,3.6976722870823,0,1,1,"203989_x_at"
"203990_s_at",0.0739834925502842,4.52973840275806,0,1,1,"203990_s_at"
"203993_x_at",0.0292778647193659,5.68550806814323,0,1,1,"203993_x_at"
"204005_s_at",0.0226809595016424,3.64404621064057,0,1,1,"204005_s_at"
"204075_s_at",-0.000429146412422199,3.85197980181053,0,1,1,"204075_s_at"
"204096_s_at",0.0907779533873612,5.24319829654011,0,1,1,"204096_s_at"
"204101_at",-0.0295690721928086,4.84703725936557,0,1,1,"204101_at"
"204110_at",0.0446371260491163,4.01569233562267,0,1,1,"204110_at"
"204111_at",0.0588848836449074,3.92158342247063,0,1,1,"204111_at"
"204120_s_at",0.00229949646144245,4.33357754627846,0,1,1,"204120_s_at"
"204123_at",-0.0280837825038773,6.29291407099839,0,1,1,"204123_at"
"204124_at",0.0670924985677921,4.1002001868028,0,1,1,"204124_at"
"204129_at",0.0376009713281862,7.00622146496731,0,1,1,"204129_at"
"204130_at",0.0420972681735492,5.30878550550385,0,1,1,"204130_at"
"204133_at",-0.0275749127127272,6.23692097898813,0,1,1,"204133_at"
"204146_at",-0.0123767446125465,3.55357766889356,0,1,1,"204146_at"
"204162_at",0.037336835241963,3.47666478215042,0,1,1,"204162_at"
"204168_at",0.00582299509321427,6.94498074064607,0,1,1,"204168_at"
"204210_s_at",0.0546765709844177,3.91976383681738,0,1,1,"204210_s_at"
"204211_x_at",0.105847307461262,6.09520426042736,0,1,1,"204211_x_at"
"204214_s_at",0.0480244908608771,7.70598916489648,0,1,1,"204214_s_at"
"204216_s_at",-0.0087112743899187,7.33536171150894,0,1,1,"204216_s_at"
"204227_s_at",0.0946807386055282,6.38272677825835,0,1,1,"204227_s_at"
"204236_at",0.000202926263086045,3.94594826027323,0,1,1,"204236_at"
"204244_s_at",-0.006475166810894,4.36625103889489,0,1,1,"204244_s_at"
"204254_s_at",0.0379719375802319,4.54575251085337,0,1,1,"204254_s_at"
"204259_at",0.0611633180271225,4.28266461254205,0,1,1,"204259_at"
"204261_s_at",0.0250302444759702,3.86771894430095,0,1,1,"204261_s_at"
"204263_s_at",-0.00121744325429773,6.4230591727366,0,1,1,"204263_s_at"
"204269_at",0.0200341267919306,6.35747337522718,0,1,1,"204269_at"
"204270_at",0.0466754417857818,4.82188830719751,0,1,1,"204270_at"
"204286_s_at",0.0169856498152776,3.44209431245068,0,1,1,"204286_s_at"
"204294_at",0.0413309389163823,7.99513739271169,0,1,1,"204294_at"
"204296_at",0.0372253378635037,4.36864293514755,0,1,1,"204296_at"
"204298_s_at",-0.0384361323263933,4.05107462454,0,1,1,"204298_s_at"
"204317_at",0.0451635474412928,4.34165504431467,0,1,1,"204317_at"
"204325_s_at",-0.0171586342963064,5.53844261325888,0,1,1,"204325_s_at"
"204330_s_at",0.103715100574925,4.7081499491569,0,1,1,"204330_s_at"
"204361_s_at",-0.0620397314936554,3.94595477218315,0,1,1,"204361_s_at"
"204366_s_at",0.0346448980178966,8.80102760185508,0,1,1,"204366_s_at"
"204385_at",0.0214124685545807,7.43810735240622,0,1,1,"204385_at"
"204393_s_at",0.0795098692511704,4.39898949191646,0,1,1,"204393_s_at"
"204399_s_at",-0.0397125002207606,5.15445849392883,0,1,1,"204399_s_at"
"204406_at",0.105187814534809,5.59963288319364,0,1,1,"204406_at"
"204407_at",-0.0128271926783836,3.60946438005123,0,1,1,"204407_at"
"204408_at",0.00605718250640308,6.09646395099515,0,1,1,"204408_at"
"204444_at",0.0244569201474407,3.95986139608609,0,1,1,"204444_at"
"204455_at",0.0743730442947479,3.92585323360041,0,1,1,"204455_at"
"204456_s_at",-0.000494987777831302,3.99755631182223,0,1,1,"204456_s_at"
"204459_at",0.107656317605191,6.77498942970624,0,1,1,"204459_at"
"204463_s_at",0.0913353946897906,3.65032750819963,0,1,1,"204463_s_at"
"204475_at",0.0294609404144306,3.57137865352783,0,1,1,"204475_at"
"204477_at",-0.0603700273460221,6.67737551181803,0,1,1,"204477_at"
"204485_s_at",-0.02758849323765,3.89509583709926,0,1,1,"204485_s_at"
"204486_at",0.0174985897565749,3.9027184161428,0,1,1,"204486_at"
"204492_at",0.0285679822925262,3.54993977415042,0,1,1,"204492_at"
"204518_s_at",0.02555908172475,4.76253127351931,0,1,1,"204518_s_at"
"204553_x_at",-0.0172766842880741,4.90444667173679,0,1,1,"204553_x_at"
"204573_at",0.0443443017067331,7.27239466183182,0,1,1,"204573_at"
"204579_at",0.0768551677592066,4.53662781827797,0,1,1,"204579_at"
"204582_s_at",0.0845476973622512,5.23142805534731,0,1,1,"204582_s_at"
"204609_at",-0.0141873407327289,4.18313064707712,0,1,1,"204609_at"
"204627_s_at",-0.0473198569063031,4.66978971092837,0,1,1,"204627_s_at"
"204631_at",0.0576613596986064,4.34406830039272,0,1,1,"204631_at"
"204636_at",0.0327769080876212,4.591709342979,0,1,1,"204636_at"
"204659_s_at",-0.0430973706237232,5.09902291221145,0,1,1,"204659_s_at"
"204665_at",0.0369830317292337,4.48393956883841,0,1,1,"204665_at"
"204666_s_at",0.0380640762004689,3.85019450130748,0,1,1,"204666_s_at"
"204689_at",0.0142377563745946,5.03912285096934,0,1,1,"204689_at"
"204694_at",-0.0500705612741212,4.8266883064256,0,1,1,"204694_at"
"204702_s_at",0.0867184798985705,3.6185267000189,0,1,1,"204702_s_at"
"204704_s_at",0.0291668802063643,3.41446626862823,0,1,1,"204704_s_at"
"204709_s_at",-0.0130403787963314,3.41300636997277,0,1,1,"204709_s_at"
"204721_s_at",0.00479047913913178,4.44865199203744,0,1,1,"204721_s_at"
"204727_at",-0.0258694798491859,3.68567233860519,0,1,1,"204727_at"
"204728_s_at",-0.000430777539438765,4.13919882037391,0,1,1,"204728_s_at"
"204734_at",0.068117029652627,4.30788405595234,0,1,1,"204734_at"
"204737_s_at",0.0545227510656705,3.65550272697282,0,1,1,"204737_s_at"
"204751_x_at",0.0299379421638672,3.96211843903112,0,1,1,"204751_x_at"
"204761_at",0.0472558169886481,4.34384824297311,0,1,1,"204761_at"
"204775_at",-0.00156197209396858,4.95540101082072,0,1,1,"204775_at"
"204779_s_at",0.0413278272921529,5.60350035498607,0,1,1,"204779_s_at"
"204792_s_at",0.0456593763749513,4.38029887234131,0,1,1,"204792_s_at"
"204799_at",0.0148852120799292,4.37069833929365,0,1,1,"204799_at"
"204816_s_at",0.0207442773851718,3.67702432661245,0,1,1,"204816_s_at"
"204822_at",-0.0078442295063379,4.08116806082402,0,1,1,"204822_at"
"204827_s_at",0.0287172418715151,4.23217049766073,0,1,1,"204827_s_at"
"204840_s_at",0.0134402565867848,3.48741099618417,0,1,1,"204840_s_at"
"204841_s_at",0.0517655808179356,4.10167925972821,0,1,1,"204841_s_at"
"204845_s_at",0.0294365674453068,3.77623394192196,0,1,1,"204845_s_at"
"204859_s_at",0.00190027664940295,4.3127560097079,0,1,1,"204859_s_at"
"204864_s_at",-0.0688922003914403,4.83787573789702,0,1,1,"204864_s_at"
"204865_at",0.043416776932085,3.522351389628,0,1,1,"204865_at"
"204871_at",0.000679138286059811,4.37534478264282,0,1,1,"204871_at"
"204873_at",-0.0108328815186529,3.96007446367669,0,1,1,"204873_at"
"204884_s_at",-0.0366227210673622,3.46091158127786,0,1,1,"204884_s_at"
"204885_s_at",-0.0219609388953557,3.70565653827058,0,1,1,"204885_s_at"
"204886_at",0.00667857009017769,3.52386768738646,0,1,1,"204886_at"
"204895_x_at",0.0264856522570529,4.70163792842294,0,1,1,"204895_x_at"
"204898_at",-0.0259754207548744,4.43907586040697,0,1,1,"204898_at"
"204901_at",0.0622855344306705,7.13294661395847,0,1,1,"204901_at"
"204910_s_at",-0.0181686050739609,4.78344972252622,0,1,1,"204910_s_at"
"204911_s_at",0.0644993228545863,4.89098436421748,0,1,1,"204911_s_at"
"204919_at",-0.0872463783925186,5.64904269038469,0,1,1,"204919_at"
"204926_at",-0.00344018786457312,3.63413663154787,0,1,1,"204926_at"
"204931_at",-0.0334797729078047,3.86816296804677,0,1,1,"204931_at"
"204935_at",-0.00250239316323819,3.44601344524873,0,1,1,"204935_at"
"204940_at",0.03687874967417,3.54771674011969,0,1,1,"204940_at"
"204941_s_at",0.0418653817385741,4.01180113779707,0,1,1,"204941_s_at"
"204950_at",-0.00274673624632449,6.44797176116605,0,1,1,"204950_at"
"204956_at",-0.0179643729421235,3.58695030081863,0,1,1,"204956_at"
"204999_s_at",0.00598978074852941,4.12913095844705,0,1,1,"204999_s_at"
"205015_s_at",0.0879355479128776,5.06399488912561,0,1,1,"205015_s_at"
"205023_at",0.0437035524889624,3.9536968808869,0,1,1,"205023_at"
"205028_at",0.00709020741711441,4.18648316359741,0,1,1,"205028_at"
"205041_s_at",0.0296404581392178,3.84798498935473,0,1,1,"205041_s_at"
"205061_s_at",-0.0698838103688102,6.44537627108574,0,1,1,"205061_s_at"
"205072_s_at",-0.0514318140926391,3.58854538833515,0,1,1,"205072_s_at"
"205085_at",0.0384656282895341,4.01885824533174,0,1,1,"205085_at"
"205089_at",0.0171651957777152,4.32289790304085,0,1,1,"205089_at"
"205091_x_at",-0.0265218910004359,3.76887237858638,0,1,1,"205091_x_at"
"205102_at",0.00317227336914971,6.74504600671122,0,1,1,"205102_at"
"205106_at",0.0519035186305903,4.99046624330112,0,1,1,"205106_at"
"205107_s_at",0.00173280213253868,4.11758953378393,0,1,1,"205107_s_at"
"205118_at",0.013325282917056,3.88200994898577,0,1,1,"205118_at"
"205121_at",0.0661219787964384,4.3443659051634,0,1,1,"205121_at"
"205132_at",0.0244792050611773,7.16250473324441,0,1,1,"205132_at"
"205135_s_at",-0.0141326823815966,4.56338735283077,0,1,1,"205135_s_at"
"205144_at",-0.00102734950298,6.08054878393732,0,1,1,"205144_at"
"205161_s_at",0.00449791541111466,4.81464178911432,0,1,1,"205161_s_at"
"205167_s_at",0.0654036447425907,4.43566908201278,0,1,1,"205167_s_at"
"205187_at",0.0680654074036013,3.71672430798602,0,1,1,"205187_at"
"205191_at",0.0425962906935959,3.64250854515229,0,1,1,"205191_at"
"205214_at",0.00671537172014602,4.09555605506269,0,1,1,"205214_at"
"205220_at",0.139087448804893,4.83597532421165,0,1,1,"205220_at"
"205221_at",-0.0402304348544451,4.76991055658269,0,1,1,"205221_at"
"205222_at",0.00836058291316899,4.00245525577715,0,1,1,"205222_at"
"205234_at",0.108135524205367,3.72307074442898,0,1,1,"205234_at"
"205237_at",0.0448717903986751,4.45018199405543,0,1,1,"205237_at"
"205239_at",0.0355400863823689,3.64450088335025,0,1,1,"205239_at"
"205246_at",-0.0606090373163717,4.72801891042611,0,1,1,"205246_at"
"205248_at",0.0440456904620641,4.67154933958628,0,1,1,"205248_at"
"205250_s_at",-0.0560322823310884,6.4061930840933,0,1,1,"205250_s_at"
"205252_at",0.00384184171483781,5.85305664004095,0,1,1,"205252_at"
"205284_at",0.124021804896901,6.10274649971445,0,1,1,"205284_at"
"205286_at",-0.00495140498693125,4.75696467120771,0,1,1,"205286_at"
"205288_at",0.0679743759428124,3.69328221541525,0,1,1,"205288_at"
"205289_at",0.00232911266768054,3.95280952290032,0,1,1,"205289_at"
"205295_at",-0.0503753267783047,5.69743531215254,0,1,1,"205295_at"
"205296_at",0.0773257049846263,4.01112158406631,0,1,1,"205296_at"
"205302_at",0.0452986402661884,3.69464370528974,0,1,1,"205302_at"
"205307_s_at",0.0776348888494356,4.29099742894198,0,1,1,"205307_s_at"
"205317_s_at",0.0284733544850466,4.86027131199474,0,1,1,"205317_s_at"
"205339_at",0.0292410008747677,5.08200333690089,0,1,1,"205339_at"
"205350_at",-0.0875533134134683,5.41152416280602,0,1,1,"205350_at"
"205355_at",-0.0321203977359081,3.98498427017977,0,1,1,"205355_at"
"205357_s_at",0.0972415489627201,4.53478103489395,0,1,1,"205357_s_at"
"205369_x_at",-0.0405959304207792,4.84626866788077,0,1,1,"205369_x_at"
"205371_s_at",0.0476477205630346,3.7547820841184,0,1,1,"205371_s_at"
"205380_at",0.0115968866467608,3.71655009707789,0,1,1,"205380_at"
"205385_at",0.0454894915591879,4.65819254632031,0,1,1,"205385_at"
"205386_s_at",0.0909570352059932,3.68434581963945,0,1,1,"205386_s_at"
"205393_s_at",0.0844062125013547,3.71494210262929,0,1,1,"205393_s_at"
"205394_at",0.0284207218865817,3.53605167152175,0,1,1,"205394_at"
"205396_at",0.0378330631475681,5.28310011623415,0,1,1,"205396_at"
"205421_at",0.0134801507532947,3.36700448244771,0,1,1,"205421_at"
"205430_at",0.0306163041548446,3.51153089372055,0,1,1,"205430_at"
"205443_at",0.0139847998440645,4.4795622700425,0,1,1,"205443_at"
"205457_at",0.0503551662825075,4.79693087497353,0,1,1,"205457_at"
"205465_x_at",0.0506598440175541,5.26400651193893,0,1,1,"205465_x_at"
"205471_s_at",0.0769264029135375,4.13344383892038,0,1,1,"205471_s_at"
"205473_at",0.0255577546372976,4.48801201495092,0,1,1,"205473_at"
"205477_s_at",0.00186364178002396,4.5858557396638,0,1,1,"205477_s_at"
"205482_x_at",0.00871116934590432,6.5293731525261,0,1,1,"205482_x_at"
"205494_at",0.0494572536420543,6.27880885543187,0,1,1,"205494_at"
"205511_at",0.0431297515245048,3.6504482454408,0,1,1,"205511_at"
"205517_at",0.0708025937777923,3.98330708073395,0,1,1,"205517_at"
"205523_at",-0.0163744599735223,4.08653084655836,0,1,1,"205523_at"
"205532_s_at",0.0778151387201356,3.88617018195756,0,1,1,"205532_s_at"
"205533_s_at",0.0656960481841207,3.86253589160241,0,1,1,"205533_s_at"
"205542_at",0.0370282196752454,4.42331674539883,0,1,1,"205542_at"
"205544_s_at",0.0471945384873864,4.25083814108407,0,1,1,"205544_s_at"
"205545_x_at",0.00967781848983762,8.51333462340706,0,1,1,"205545_x_at"
"205556_at",0.047066678105474,3.61234246634188,0,1,1,"205556_at"
"205560_at",0.0764893409763978,4.13103130776682,0,1,1,"205560_at"
"205562_at",0.0170980374041179,7.33009111693403,0,1,1,"205562_at"
"205578_at",0.0562807173538244,3.93172586757665,0,1,1,"205578_at"
"205612_at",0.0434028168348881,3.53279344742849,0,1,1,"205612_at"
"205615_at",-0.00456841154687293,3.53634958443683,0,1,1,"205615_at"
"205619_s_at",-0.00354477224990379,3.78428704140667,0,1,1,"205619_s_at"
"205622_at",-0.0478774230861756,6.19807726382549,0,1,1,"205622_at"
"205628_at",0.0787322049254184,3.59296630671973,0,1,1,"205628_at"
"205655_at",0.0601758018628589,3.92069766872134,0,1,1,"205655_at"
"205662_at",0.00180717838901234,6.31572390726075,0,1,1,"205662_at"
"205667_at",0.0550270472946197,4.4278017825365,0,1,1,"205667_at"
"205676_at",0.0860389876279637,5.87305927712508,0,1,1,"205676_at"
"205680_at",0.0437532816016626,3.66596146497426,0,1,1,"205680_at"
"205682_x_at",0.0725465563293808,6.34700960713098,0,1,1,"205682_x_at"
"205703_at",0.000599124033640486,4.04574924031716,0,1,1,"205703_at"
"205704_s_at",0.0418416775199235,4.55019429445591,0,1,1,"205704_s_at"
"205716_at",0.0548029008361892,5.44669114916641,0,1,1,"205716_at"
"205729_at",-0.00208410292115868,4.38506928992607,0,1,1,"205729_at"
"205732_s_at",-0.00508661656142628,3.83211451147655,0,1,1,"205732_s_at"
"205735_s_at",0.0466505679918514,4.58655510583411,0,1,1,"205735_s_at"
"205739_x_at",0.0313172497584526,4.32834988333549,0,1,1,"205739_x_at"
"205742_at",0.0261394729173237,4.14338860918904,0,1,1,"205742_at"
"205755_at",0.109683702623637,4.7858188193892,0,1,1,"205755_at"
"205764_at",0.0206278180200337,3.99269476012388,0,1,1,"205764_at"
"205767_at",0.0342017880163183,3.44217509594394,0,1,1,"205767_at"
"205769_at",0.0597982946280959,4.5433959673906,0,1,1,"205769_at"
"205772_s_at",0.0578358065977582,4.34098698924563,0,1,1,"205772_s_at"
"205789_at",0.03206701371561,3.95096739560062,0,1,1,"205789_at"
"205791_x_at",0.0899699244841523,5.1442896754575,0,1,1,"205791_x_at"
"205799_s_at",-0.0338212188254436,3.93607307828375,0,1,1,"205799_s_at"
"205804_s_at",0.0816424791342136,4.57931520849306,0,1,1,"205804_s_at"
"205808_at",0.0993262765490774,4.46864655440381,0,1,1,"205808_at"
"205828_at",-0.0216490096757207,3.94159147083567,0,1,1,"205828_at"
"205835_s_at",0.0123423481638065,3.68556891638034,0,1,1,"205835_s_at"
"205837_s_at",0.0203082515511137,3.32656272609782,0,1,1,"205837_s_at"
"205841_at",0.00163690122222704,4.25843403735968,0,1,1,"205841_at"
"205842_s_at",0.0324059424159469,4.46493591116746,0,1,1,"205842_s_at"
"205857_at",-0.0706528362252454,4.24057725263734,0,1,1,"205857_at"
"205881_at",0.0338848518506829,5.10161614145823,0,1,1,"205881_at"
"205884_at",0.0192586150988712,3.75098026513854,0,1,1,"205884_at"
"205885_s_at",-0.0146552244264382,3.72958586937062,0,1,1,"205885_s_at"
"205887_x_at",0.0504981260252819,5.90765371644359,0,1,1,"205887_x_at"
"205892_s_at",0.0613517196453666,4.05894430944812,0,1,1,"205892_s_at"
"205916_at",0.00175552355347808,4.37374907094724,0,1,1,"205916_at"
"205921_s_at",0.0577061030474657,3.46359312812582,0,1,1,"205921_s_at"
"205926_at",0.120705589137966,4.62787286223678,0,1,1,"205926_at"
"205951_at",-0.00902058143570761,3.93323079445547,0,1,1,"205951_at"
"205953_at",-0.000888784364920348,6.18262287110962,0,1,1,"205953_at"
"205954_at",0.0124550901852256,4.7524280212877,0,1,1,"205954_at"
"205956_x_at",0.0551991521497044,7.08993198658461,0,1,1,"205956_x_at"
"205964_at",0.078774905793221,4.07112772872184,0,1,1,"205964_at"
"205966_at",-0.00602193124977779,3.43658465414906,0,1,1,"205966_at"
"205974_at",0.0166118284026058,3.83967091320679,0,1,1,"205974_at"
"205979_at",0.0456309628122478,3.82853214024208,0,1,1,"205979_at"
"205992_s_at",0.0915360563237897,4.59099933949041,0,1,1,"205992_s_at"
"205996_s_at",0.0265072565902349,4.91465288052889,0,1,1,"205996_s_at"
"206003_at",0.0205240483276468,4.72106623715047,0,1,1,"206003_at"
"206005_s_at",0.155202462076769,3.98324053394365,0,1,1,"206005_s_at"
"206007_at",0.00235014193026917,3.93004229761819,0,1,1,"206007_at"
"206032_at",0.0498761698300187,4.45350497186255,0,1,1,"206032_at"
"206060_s_at",0.0579899741647587,4.11193520729772,0,1,1,"206060_s_at"
"206067_s_at",0.0775205487799644,3.96863903971927,0,1,1,"206067_s_at"
"206069_s_at",-0.00352378540322817,4.71809962894471,0,1,1,"206069_s_at"
"206071_s_at",0.0314941829171431,4.53280489170674,0,1,1,"206071_s_at"
"206074_s_at",0.00488151788335056,7.3960506531727,0,1,1,"206074_s_at"
"206085_s_at",0.0475329986228994,4.19399903578078,0,1,1,"206085_s_at"
"206091_at",0.0146405018280857,3.4243060123645,0,1,1,"206091_at"
"206098_at",0.0171426834352553,3.78862258713867,0,1,1,"206098_at"
"206112_at",0.0495113078898863,3.7465616954908,0,1,1,"206112_at"
"206134_at",0.0182702760971845,3.81959494828757,0,1,1,"206134_at"
"206139_at",0.109397178040794,6.42969946128655,0,1,1,"206139_at"
"206143_at",0.0152431897206582,3.71456139463111,0,1,1,"206143_at"
"206145_at",0.0701969388505512,3.84313699432941,0,1,1,"206145_at"
"206147_x_at",0.128321875967344,7.41175402239931,0,1,1,"206147_x_at"
"206154_at",-0.00757916517513113,6.46230936856416,0,1,1,"206154_at"
"206156_at",0.00893991617002854,5.12358131549768,0,1,1,"206156_at"
"206181_at",0.0833086402132688,4.38874870164531,0,1,1,"206181_at"
"206183_s_at",0.00866230385220401,7.15429528598081,0,1,1,"206183_s_at"
"206189_at",0.0677660252708483,4.80322730052533,0,1,1,"206189_at"
"206194_at",0.119593721437973,6.41105771674457,0,1,1,"206194_at"
"206198_s_at",0.00666776718693862,3.72286872733331,0,1,1,"206198_s_at"
"206199_at",0.0282732195248903,4.38491596669996,0,1,1,"206199_at"
"206201_s_at",-0.00271519491193439,3.40575626038606,0,1,1,"206201_s_at"
"206202_at",0.0279269053916034,3.54394774595441,0,1,1,"206202_at"
"206205_at",-0.0395177106308608,3.83857728032578,0,1,1,"206205_at"
"206219_s_at",0.062457406751518,5.89697796183635,0,1,1,"206219_s_at"
"206221_at",0.0390576560649567,3.9978954321244,0,1,1,"206221_at"
"206239_s_at",0.0787917396326732,4.72360546542186,0,1,1,"206239_s_at"
"206241_at",0.0057447246705129,3.63017653125002,0,1,1,"206241_at"
"206244_at",0.119336855879901,3.81309892249355,0,1,1,"206244_at"
"206246_at",0.0860443407197975,7.03543129364813,0,1,1,"206246_at"
"206255_at",0.0202729778993254,4.37607291133316,0,1,1,"206255_at"
"206262_at",0.0529041609223588,4.10444381327746,0,1,1,"206262_at"
"206265_s_at",0.0190680361654341,3.75645466761697,0,1,1,"206265_s_at"
"206271_at",0.103876315691854,4.77598325430813,0,1,1,"206271_at"
"206287_s_at",0.0620717686977112,6.71484360344231,0,1,1,"206287_s_at"
"206288_at",-0.0349491663379311,3.89709367748832,0,1,1,"206288_at"
"206292_s_at",0.0313300025200753,4.28143379722214,0,1,1,"206292_s_at"
"206300_s_at",0.0563754752238812,3.81616626934611,0,1,1,"206300_s_at"
"206307_s_at",0.0408929861947396,4.47673957779818,0,1,1,"206307_s_at"
"206311_s_at",0.0917499401973005,4.26322347761701,0,1,1,"206311_s_at"
"206312_at",0.0108678915901557,4.06052405205209,0,1,1,"206312_at"
"206313_at",0.000628530857722076,5.57752507941723,0,1,1,"206313_at"
"206318_at",0.0787861474994238,3.81136628992766,0,1,1,"206318_at"
"206333_at",0.0625323880078819,4.98476761726125,0,1,1,"206333_at"
"206336_at",0.0152687632040873,4.29795148080929,0,1,1,"206336_at"
"206344_at",-0.0332633806304816,4.13399382688303,0,1,1,"206344_at"
"206346_at",0.0568229795884432,3.5770947294824,0,1,1,"206346_at"
"206347_at",0.0124161738183082,4.65230541480342,0,1,1,"206347_at"
"206348_s_at",0.0200750485388967,4.37424102947478,0,1,1,"206348_s_at"
"206354_at",0.055966387855575,4.27748521796722,0,1,1,"206354_at"
"206357_at",0.00396526799074248,3.92722624307958,0,1,1,"206357_at"
"206364_at",0.0614642963761503,3.54826820790642,0,1,1,"206364_at"
